clade_name,SRR30598618,SRR30598619,SRR30598620,SRR30598621,SRR30598622,SRR30598623,SRR30598624,SRR30598625,SRR30598626,SRR30598627,SRR30598628,SRR30598629,SRR30598630,SRR30598631,SRR30598633,SRR30598634,SRR30598635,SRR30598636,SRR30598637,SRR30598638,SRR30598639,SRR30598640,SRR30598641,SRR30598642,SRR30598643,SRR30598644,SRR30598645,SRR30598646,SRR30598647,SRR30598648,SRR30598650,SRR30598651,SRR30598652,SRR30598653,SRR30598654,SRR30598655,SRR30598656
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027|g__SDRW01,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027|g__SDRW01|s__SDRW01 sp007845485,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027|g__SDRW01|s__SDRW01 sp007845485|t__GCA_007845485.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__VGLK01,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__VGLK01|g__VGLK01,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__VGLK01|g__VGLK01|s__VGLK01 sp013333495,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__VGLK01|g__VGLK01|s__VGLK01 sp013333495|t__GCA_013333495.2,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota,1.7094,0.5303,3.9813,1.1961,9.6831,38.0487,22.016,2.9913,2.9086,25.2824,4.9008,2.7829,21.3876,0.7886,25.7491,82.8218,3.5555,1.2081,2.7187,20.1717,4.5496,0.7465,28.1758,5.078,3.9655,4.4741,11.079,7.3571,10.6275,5.6807,1.1507,17.9746,8.3989,2.2672,0.557,0.2866,5.0644
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria,0.3091,0,0.1943,0,0.0047,0.0055,0,0,0.0099,0,0,0.8565,0.0183,0,0,0,0.1707,0.4196,0.0205,0,0,0,0,0,0,0,0.0553,0.604,0,0.0437,0,0,0,0.2477,0.165,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32,0.3091,0,0.1943,0,0,0.0055,0,0,0.0099,0,0,0,0.0183,0,0,0,0.1707,0.4196,0.0205,0,0,0,0,0,0,0,0.0553,0.604,0,0.0437,0,0,0,0.2477,0.165,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239,0.3091,0,0.1552,0,0,0.0055,0,0,0.0099,0,0,0,0.0183,0,0,0,0.1707,0.4196,0.0205,0,0,0,0,0,0,0,0.0366,0.604,0,0.0437,0,0,0,0.2477,0.165,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__51-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1967,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__51-20|s__51-20 sp001917175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1967,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__51-20|s__51-20 sp001917175|t__GCA_001917175.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1967,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAAFZY01,0,0,0.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAAFZY01|s__CAAFZY01 sp937920765,0,0,0.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAAFZY01|s__CAAFZY01 sp937920765|t__GCA_937920765.1,0,0,0.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267,0.0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267|s__CAG-267 sp001917135,0.0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAG-267|s__CAG-267 sp001917135|t__GCA_001917135.1,0.0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAKQMD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAKQMD01|s__CAKQMD01 sp934254925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAKQMD01|s__CAKQMD01 sp934254925|t__GCA_934254925.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01,0.2682,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437,0,0,0,0.051,0.0064,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01 sp000432275,0.2682,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01 sp000432275|t__GCA_000432275.1,0.2682,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01 sp934248075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01 sp934248075|t__GCA_934248075.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01 sp934254915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAZU01|s__CAZU01 sp934254915|t__GCA_934254915.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410,0,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1707,0.4196,0,0,0,0,0,0,0,0,0.0366,0.604,0,0,0,0,0,0,0.1586,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp900553115,0,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp900553115|t__GCA_900553115.1,0,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp900769705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1707,0,0,0,0,0,0,0,0,0,0.0366,0.604,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp900769705|t__GCA_900769705.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1707,0,0,0,0,0,0,0,0,0,0.0366,0.604,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp934229625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp934229625|t__GCA_934229625.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp934254675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp934254675|t__GCA_934254675.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp934271715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1586,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__RUG410|s__RUG410 sp934271715|t__GCA_934271715.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1586,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatacola_A,0,0,0,0,0,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatacola_A|s__Scatacola_A faecigallinarum,0,0,0,0,0,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatacola_A|s__Scatacola_A faecigallinarum|t__GCA_018713605.1,0,0,0,0,0,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola|s__Scatocola faecipullorum,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola|s__Scatocola faecipullorum|t__GCA_018714685.1,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-977|g__UBA2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-977|g__UBA2903|s__UBA2903 sp900768465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-977|g__UBA2903|s__UBA2903 sp900768465|t__GCA_900768465.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__UBA3637,0,0,0.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__UBA3637|g__CAAHEQ01,0,0,0.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__UBA3637|g__CAAHEQ01|s__CAAHEQ01 sp900772625,0,0,0.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__UBA3637|g__CAAHEQ01|s__CAAHEQ01 sp900772625|t__GCA_900772625.1,0,0,0.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus yeei,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus yeei|t__GCF_000622145.1,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rs-D84,0,0,0,0,0,0,0,0,0,0,0,0.8565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rs-D84|f__Rs-D84,0,0,0,0,0,0,0,0,0,0,0,0.8565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rs-D84|f__Rs-D84|g__Enterousia,0,0,0,0,0,0,0,0,0,0,0,0.8565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rs-D84|f__Rs-D84|g__Enterousia|s__Enterousia sp900550565,0,0,0,0,0,0,0,0,0,0,0,0.8565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rs-D84|f__Rs-D84|g__Enterousia|s__Enterousia sp900550565|t__GCA_900550565.1,0,0,0,0,0,0,0,0,0,0,0,0.8565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria,1.4003,0.5303,3.787,1.1961,9.6784,38.0432,22.016,2.9913,2.8987,25.2824,4.9008,1.9264,21.3693,0.7886,25.7491,82.8218,3.3848,0.7885,2.6982,20.1717,4.5496,0.7465,28.1758,5.078,3.9655,4.4741,11.0237,6.7531,10.6275,5.637,1.1507,17.9746,8.3989,2.0195,0.392,0.2866,5.0644
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales,0.0674,0.0613,0.1488,1.0469,0.0036,0.0782,0.4306,0.5717,0.6458,0.0438,0.0498,0.0349,0.4235,0.1157,0,0.0887,0.1262,0.1507,0.3774,0.8959,0.1096,0.0036,0.2492,0.2139,1.782,1.7311,0.2426,0.434,0.073,0.0886,0.5267,0.2099,0.1903,0.4418,0.2644,0.013,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,0.0674,0.0613,0.1102,1.0469,0.0036,0.0782,0.4306,0.5717,0.6458,0.0438,0.0498,0.0349,0.4235,0.1157,0,0.0887,0.1262,0.1452,0.3774,0.8959,0.1096,0,0.2492,0.2139,1.7784,1.7311,0.24,0.434,0.073,0.0886,0.5267,0.2099,0.1903,0.4418,0.2618,0.013,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0,0,0,0,0,0,0,0,1.1163,0,0,0.0047,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas kerstersii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0,0,0,0,0,0,0,0,1.1163,0,0,0.0047,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas kerstersii|t__GCF_008801935.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0,0,0,0,0,0,0,0,1.1163,0,0,0.0047,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus,0,0.0325,0.0903,0.017,0,0,0,0,0.0482,0,0,0,0.3171,0.0057,0,0.0059,0,0.1256,0.0066,0.4847,0,0,0,0.2092,0.4128,0.3722,0.213,0,0.073,0.0771,0,0.1511,0.0186,0,0.1235,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__Duodenibacillus intestinigallinarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__Duodenibacillus intestinigallinarum|t__GCA_019117105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0.0059,0,0,0,0,0,0,0,0,0.4128,0,0,0,0.073,0,0,0.1511,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis|t__GCF_900128485.1,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0.0059,0,0,0,0,0,0,0,0,0.4128,0,0,0,0.073,0,0,0.1511,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__Duodenibacillus sp900544255,0,0.0325,0.0903,0,0,0,0,0,0.0482,0,0,0,0.3171,0.0057,0,0,0,0.1256,0.0066,0.1558,0,0,0,0.2092,0,0.3722,0.213,0,0,0.0771,0,0,0.0186,0,0.1235,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus|s__Duodenibacillus sp900544255|t__GCA_900544255.1,0,0.0325,0.0903,0,0,0,0,0,0.0482,0,0,0,0.3171,0.0057,0,0,0,0.1256,0.0066,0.1558,0,0,0,0.2092,0,0.3722,0.213,0,0,0.0771,0,0,0.0186,0,0.1235,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Oxalobacter,0.0644,0.0053,0.0199,0.0158,0,0,0.0148,0,0,0,0,0.0217,0.0781,0.11,0,0,0,0.007,0.0071,0,0.0301,0,0,0,0.0035,0.0042,0.023,0,0,0.0115,0.0144,0,0,0.0101,0.0556,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Oxalobacter|s__Oxalobacter aliiformigenes,0.0644,0.0053,0.0199,0.0158,0,0,0.0148,0,0,0,0,0.0217,0.0781,0.11,0,0,0,0.007,0.0071,0,0.0301,0,0,0,0.0035,0.0042,0.023,0,0,0.0115,0.0144,0,0,0.0101,0.0556,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Oxalobacter|s__Oxalobacter aliiformigenes|t__GCF_027116575.1,0.0644,0.0053,0.0199,0.0158,0,0,0.0148,0,0,0,0,0.0217,0.0781,0.11,0,0,0,0.007,0.0071,0,0.0301,0,0,0,0.0035,0.0042,0.023,0,0,0.0115,0.0144,0,0,0.0101,0.0556,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella,0.003,0,0,0.6529,0.0036,0,0.4158,0,0,0.0177,0,0.0132,0.0121,0,0,0,0,0,0.0101,0,0.0286,0,0.0488,0,0,0,0,0.2675,0,0,0,0.0588,0,0.0042,0,0.013,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella|s__Parasutterella excrementihominis,0.003,0,0,0.6529,0.0036,0,0.4158,0,0,0.0177,0,0,0.0121,0,0,0,0,0,0.0101,0,0.0286,0,0.0488,0,0,0,0,0.2675,0,0,0,0.0588,0,0.0042,0,0.013,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella|s__Parasutterella excrementihominis|t__GCF_000205025.1,0.003,0,0,0.6529,0.0036,0,0.4158,0,0,0.0177,0,0,0.0121,0,0,0,0,0,0.0101,0,0.0286,0,0.0488,0,0,0,0,0.2675,0,0,0,0.0588,0,0.0042,0,0.013,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella|s__Parasutterella gallistercoris,0,0,0,0,0,0,0,0,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella|s__Parasutterella gallistercoris|t__GCA_019113195.1,0,0,0,0,0,0,0,0,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
