# Pathway	SRR30598619_Abundance	SRR30598621_Abundance	SRR30598622_Abundance	SRR30598625_Abundance	SRR30598626_Abundance	SRR30598627_Abundance	SRR30598628_Abundance	SRR30598630_Abundance	SRR30598631_Abundance	SRR30598633_Abundance	SRR30598634_Abundance	SRR30598635_Abundance	SRR30598638_Abundance	SRR30598640_Abundance	SRR30598641_Abundance	SRR30598642_Abundance	SRR30598643_Abundance	SRR30598647_Abundance	SRR30598648_Abundance	SRR30598650_Abundance	SRR30598651_Abundance	SRR30598653_Abundance	SRR30598654_Abundance	SRR30598656_Abundance
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	0.0481721	0.0039496	0.00257074	0	0.00663937	0	0.000941108	0.0047335	0.0102303	0	0.000100706	0.0132212	0.0070941	0.0116749	0	0.0120719	0	0	0.0018022	0.00204277	0	0.00231525	0.0186064	0.00229525
UNINTEGRATED|g__Brachyspira.s__Brachyspira_pilosicoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065462	0	0	0	0	0	0	0	0	6.15177e-05	0
UNINTEGRATED|g__Brachyspira.s__Brachyspira_sp_CAG_700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000793945	0	0.000109372	0	0	0
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386997	0	0
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0.00123718	0	9.49819e-05	0	0	0	0	0.00357135	0	0	0	0	0	0	0.000801484	0
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_sp_CAG_318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450675	0	0	0	0.000110356	0
UNINTEGRATED|g__Campylobacter.s__Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135582	0	0
UNINTEGRATED|g__Campylobacter.s__Campylobacter_concisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87532e-05	0	0	0	0	0	0	0
UNINTEGRATED|g__Campylobacter.s__Campylobacter_jejuni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128564	0	0
UNINTEGRATED|g__Campylobacter.s__Campylobacter_upsaliensis	0	0	0	0	0	0	0	0	0	0	0	0.000217464	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Candida.s__Candida_albicans	0	0	0	0	0	0.000116857	0	0	0	0	0	0	0	0	0	0	0	6.39778e-05	0	0	0	0	0	0
UNINTEGRATED|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0.0058597	0	0	0	0	0	0	0	0	0	0.000363181	0	0	0	0.00197096	0
UNINTEGRATED|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0	0	0	0.0013603	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Citrobacter.s__Citrobacter_portucalensis	0	0	0	0	0	0	0	0	0	0	0	0	0.000185679	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Citrobacter.s__Citrobacter_youngae	0	0	0	0	0	0	0	0	0	0	0	0	0.000771296	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_infirmum	0	0	0	0	0	0	0	0	0	0	5.48622e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_sulci	0	0	0	0	0	0	0	0.000259371	0	0	0	0	0	0	0	0	0	0	0	0	4.88556e-05	0	0	0
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	0.00255678	0.000357558	0.000789532	0	0.000687108	0	0.000837427	0.000257489	0.00370694	0	0	0.0119593	0.000353297	0.0030983	0	0.0078348	0.0107404	0.000434891	0.00115058	0.000552618	0	0.00399172	0.00749398	0
UNINTEGRATED|g__Clostridioides.s__Clostridioides_difficile	0	0	0.00618473	0	0.00480865	0.0337875	0	0	0	0	0	0	0.000938141	0	0.0182334	0	0.00225714	0.00464724	0	0	0.0692056	0.00157027	0	0.0960122
UNINTEGRATED|g__Clostridium.s__Clostridium_butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068878	0	0	0	0	0.000271028	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_disporicum	0	0	0	0	0	0	0	0.000290128	0	0	0	0	0	0	0	0	0.00129894	0	0	0.000322585	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208021	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000463869	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_44_14	0	0	0	0	0	0	0	0	0.00021609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308375	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_7_2_43FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01049e-05	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AF36_4	0.00104353	0	0	0	0	0	0	0	0.00492414	0	0	0.000704686	0	0	0	0	0	0	0	0	0	0	0.000252906	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AM22_11AC	0.00309385	0.000332633	0	0.000820345	0.00381612	0	0.000295601	0.000563982	0.000613132	0	0	0.00116491	0	0.000924722	0	0.000852291	0	0.000836045	0.000266931	0.0011054	0	0.0010559	0.000640007	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434283	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297867	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_167	0	0	0	0	0	0	0	0	0.00108775	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033622	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_217	0	0.0020705	0	0	0	0	0.00102857	9.53946e-05	0.000496129	0	0	0.000122096	6.14202e-05	0	0	0.0063275	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_221	0	0	0	0	0	0	0	0.00029588	0	0	0	0.00069362	0	0.000320986	0	0	0.00529931	0	5.52472e-05	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212422	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057677	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_242	0	0	0	0	0	0	0	6.46592e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_253	0	0	0	0	0	0	0	0	0	0	0	6.49196e-05	0	0	0	0	0	0	0	0	0	0	0.000239889	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_307	0	0	0	0	0	0	0	0	4.5287e-05	0	0	0	0	0	3.87112e-05	0.00015648	0	0	0	0	0.000379855	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_349	0	0	0	0	0	0	0	0.000122583	0	0	0	0	0	0	0	0	0	0	0.00166045	0	0	0	3.67405e-05	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_356	0	0	0	0	0	0	0	0	0	0	0	4.39821e-05	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_413	0	0	0	0	0	0	0	0	0.00393165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144374	0
