"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)"	"sick"	"SM"	"sickSM"	-0.402168812619859	0.575662398280218	0.0965411318731208	4.73296379865928e-09	4.03787025270542e-07	4.73296379865928e-09	2.86796691647853e-07	NA	"abundance"	37	37
"BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis"	"sick"	"SM"	"sickSM"	-0.494889342419771	0.575662398280218	0.113173445619091	6.24705664975522e-09	4.03787025270542e-07	6.24705664975522e-09	2.86796691647853e-07	NA	"abundance"	37	37
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis"	"sick"	"SM"	"sickSM"	-0.55443181480889	0.575662398280218	0.121369835400588	5.21697840483171e-09	4.03787025270542e-07	5.21697840483171e-09	2.86796691647853e-07	NA	"abundance"	37	37
"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	-0.489306573578271	0.575662398280218	0.108275248563078	4.1348859891599e-09	4.03787025270542e-07	4.1348859891599e-09	2.86796691647853e-07	NA	"abundance"	37	37
"PWY-5097: L-lysine biosynthesis VI"	"sick"	"SM"	"sickSM"	-0.516283677550383	0.575662398280218	0.113686957720632	5.05602715250575e-09	4.03787025270542e-07	5.05602715250575e-09	2.86796691647853e-07	NA	"abundance"	37	37
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)"	"sick"	"SM"	"sickSM"	-0.422293266864002	0.575662398280218	0.0949660432582026	2.59203813968156e-09	4.03787025270542e-07	2.59203813968156e-09	2.86796691647853e-07	NA	"abundance"	37	37
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)"	"sick"	"SM"	"sickSM"	-0.483021641165135	0.575662398280218	0.110494513147622	5.88900084252941e-09	4.03787025270542e-07	5.88900084252941e-09	2.86796691647853e-07	NA	"abundance"	37	37
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	-0.475547255265784	0.575662398280218	0.107543575584288	4.51482162766581e-09	4.03787025270542e-07	4.51482162766581e-09	2.86796691647853e-07	NA	"abundance"	37	37
"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	-0.515102662464228	0.575662398280218	0.112596778881207	4.19987655764231e-09	4.03787025270542e-07	4.19987655764231e-09	2.86796691647853e-07	NA	"abundance"	37	37
"PWY-7977: L-methionine biosynthesis IV"	"sick"	"SM"	"sickSM"	-0.367965476144264	0.575662398280218	0.089516974497373	4.39337899393877e-09	4.03787025270542e-07	4.39337899393877e-09	2.86796691647853e-07	NA	"abundance"	37	37
"TRNA-CHARGING-PWY: tRNA charging"	"sick"	"SM"	"sickSM"	-0.453134404898887	0.575662398280218	0.10412804745934	5.22355314558354e-09	4.03787025270542e-07	5.22355314558354e-09	2.86796691647853e-07	NA	"abundance"	37	37
"ARO-PWY: chorismate biosynthesis I"	"sick"	"SM"	"sickSM"	-0.501055362687702	0.575662398280218	0.119569713513437	1.27806956129461e-08	4.36467882931295e-07	1.27806956129461e-08	3.1000883386822e-07	NA	"abundance"	37	37
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)"	"sick"	"SM"	"sickSM"	-0.451675824739712	0.575662398280218	0.110596739209669	1.18351786149162e-08	4.36467882931295e-07	1.18351786149162e-08	3.1000883386822e-07	NA	"abundance"	37	37
"NONMEVIPP-PWY: methylerythritol phosphate pathway I"	"sick"	"SM"	"sickSM"	-0.682142790065487	0.575662398280218	0.148798249030306	1.28914564578864e-08	4.36467882931295e-07	1.28914564578864e-08	3.1000883386822e-07	NA	"abundance"	37	37
"PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)"	"sick"	"SM"	"sickSM"	-0.462176354359325	0.575662398280218	0.112297962906195	1.25624156632753e-08	4.36467882931295e-07	1.25624156632753e-08	3.1000883386822e-07	NA	"abundance"	37	37
"PWY-1042: glycolysis IV"	"sick"	"SM"	"sickSM"	-0.524286702827093	0.575662398280218	0.121166040579203	9.80193926025663e-09	4.36467882931295e-07	9.80193926025663e-09	3.1000883386822e-07	NA	"abundance"	37	37
"PWY-5103: L-isoleucine biosynthesis III"	"sick"	"SM"	"sickSM"	-0.458014533798617	0.575662398280218	0.1110201557421	1.1311003911274e-08	4.36467882931295e-07	1.1311003911274e-08	3.1000883386822e-07	NA	"abundance"	37	37
"PWY-5667: CDP-diacylglycerol biosynthesis I"	"sick"	"SM"	"sickSM"	-0.460352196046871	0.575662398280218	0.111414973486923	9.99962002090626e-09	4.36467882931295e-07	9.99962002090626e-09	3.1000883386822e-07	NA	"abundance"	37	37
"PWY-6609: adenine and adenosine salvage III"	"sick"	"SM"	"sickSM"	-0.472383370695741	0.575662398280218	0.113508489029949	1.02439008387023e-08	4.36467882931295e-07	1.02439008387023e-08	3.1000883386822e-07	NA	"abundance"	37	37
"PWY-7199: pyrimidine deoxyribonucleosides salvage"	"sick"	"SM"	"sickSM"	-0.408592333013855	0.575662398280218	0.104295041572891	1.23396270979015e-08	4.36467882931295e-07	1.23396270979015e-08	3.1000883386822e-07	NA	"abundance"	37	37
"PWY0-1319: CDP-diacylglycerol biosynthesis II"	"sick"	"SM"	"sickSM"	-0.459185239368383	0.575662398280218	0.111375618626689	1.03580389820834e-08	4.36467882931295e-07	1.03580389820834e-08	3.1000883386822e-07	NA	"abundance"	37	37
"PWY-6629: superpathway of L-tryptophan biosynthesis"	"sick"	"SM"	"sickSM"	-0.691278559795812	0.575662398280218	0.152721971759036	1.54255417328386e-08	4.9852546236583e-07	1.54255417328386e-08	3.54086298867432e-07	NA	"abundance"	37	37
"PWY-3841: folate transformations II (plants)"	"sick"	"SM"	"sickSM"	-0.481651109074537	0.575662398280218	0.118545673825798	1.70807914479099e-08	5.0601844664433e-07	1.70807914479099e-08	3.5940832004977e-07	NA	"abundance"	37	37
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate"	"sick"	"SM"	"sickSM"	-0.571268787503107	0.575662398280218	0.13367392570644	1.67328630951147e-08	5.0601844664433e-07	1.67328630951147e-08	3.5940832004977e-07	NA	"abundance"	37	37
"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II"	"sick"	"SM"	"sickSM"	-0.329598285407218	0.575662398280218	0.0960674847342214	2.69673634534229e-08	7.66951816615347e-07	2.69673634534229e-08	5.44740741759142e-07	NA	"abundance"	37	37
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis"	"sick"	"SM"	"sickSM"	-0.329598285407218	0.575662398280218	0.0960674847342214	2.99281966986698e-08	8.18421071259777e-07	2.99281966986698e-08	5.81297666647239e-07	NA	"abundance"	37	37
"CALVIN-PWY: Calvin-Benson-Bassham cycle"	"sick"	"SM"	"sickSM"	-0.311764896502126	0.575662398280218	0.0940766897126965	3.59607259525774e-08	9.46965783417871e-07	3.59607259525774e-08	6.72598763187095e-07	NA	"abundance"	37	37
"VALSYN-PWY: L-valine biosynthesis"	"sick"	"SM"	"sickSM"	-0.446382939750763	0.575662398280218	0.121913446353799	4.8865122170838e-08	1.24082506655235e-06	4.8865122170838e-08	8.81317382009758e-07	NA	"abundance"	37	37
"PWY-5686: UMP biosynthesis I"	"sick"	"SM"	"sickSM"	-0.706519180874142	0.575662398280218	0.165893599819108	5.82328025799939e-08	1.42770767704744e-06	5.82328025799939e-08	1.01405397596196e-06	NA	"abundance"	37	37
"PWY-7790: UMP biosynthesis II"	"sick"	"SM"	"sickSM"	-0.709696778307246	0.575662398280218	0.16868352992474	6.31739014433919e-08	1.49722146420839e-06	6.31739014433919e-08	1.06342734096376e-06	NA	"abundance"	37	37
"PWY-7791: UMP biosynthesis III"	"sick"	"SM"	"sickSM"	-0.709696778307246	0.575662398280218	0.16868352992474	6.89358048422406e-08	1.58107604009139e-06	6.89358048422406e-08	1.1229864982365e-06	NA	"abundance"	37	37
"PWY-7221: guanosine ribonucleotides de novo biosynthesis"	"sick"	"SM"	"sickSM"	-0.45006147320879	0.575662398280218	0.12748612643181	9.61951797107119e-08	2.13733664919738e-06	9.61951797107119e-08	1.51808017980967e-06	NA	"abundance"	37	37
"PWY-5695: inosine 5'-phosphate degradation"	"sick"	"SM"	"sickSM"	-0.0775320634634884	0.575662398280218	0.0509765781965382	1.02432405113539e-07	2.14204235399196e-06	1.02432405113539e-07	1.52142248771581e-06	NA	"abundance"	37	37
"TRPSYN-PWY: L-tryptophan biosynthesis"	"sick"	"SM"	"sickSM"	-0.821488089189728	0.575662398280218	0.191888331091935	9.99776923471529e-08	2.14204235399196e-06	9.99776923471529e-08	1.52142248771581e-06	NA	"abundance"	37	37
"1CMET2-PWY: folate transformations III (E. coli)"	"sick"	"SM"	"sickSM"	-0.270160142502661	0.575662398280218	0.0961357110592469	1.15526763933005e-07	2.3468436901819e-06	1.15526763933005e-07	1.66688616531907e-06	NA	"abundance"	37	37
"HISTSYN-PWY: L-histidine biosynthesis"	"sick"	"SM"	"sickSM"	-0.675226901167373	0.575662398280218	0.169691219450652	1.21490523863343e-07	2.39943784630103e-06	1.21490523863343e-07	1.70424207086079e-06	NA	"abundance"	37	37
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)"	"sick"	"SM"	"sickSM"	-0.575609045022226	0.575662398280218	0.153476185231688	1.37175806713685e-07	2.63599996144406e-06	1.37175806713685e-07	1.87226438893003e-06	NA	"abundance"	37	37
"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I"	"sick"	"SM"	"sickSM"	-0.320182313569926	0.575662398280218	0.108566393356655	1.59530958554477e-07	2.98490819821666e-06	1.59530958554477e-07	2.1200824755266e-06	NA	"abundance"	37	37
"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)"	"sick"	"SM"	"sickSM"	-0.504223856892393	0.575662398280218	0.144530261402646	1.82583803853831e-07	3.32864319333522e-06	1.82583803853831e-07	2.3642261781073e-06	NA	"abundance"	37	37
"PANTO-PWY: phosphopantothenate biosynthesis I"	"sick"	"SM"	"sickSM"	-0.260445840647712	0.575662398280218	0.0997098938352875	2.115261845681e-07	3.75987793069799e-06	2.115261845681e-07	2.67051808017227e-06	NA	"abundance"	37	37
"PWY-6317: D-galactose degradation I (Leloir pathway)"	"sick"	"SM"	"sickSM"	-0.340802427524961	0.575662398280218	0.116140681969587	2.35715556407001e-07	3.99032763346138e-06	2.35715556407001e-07	2.83419895203656e-06	NA	"abundance"	37	37
"PWY-7851: coenzyme A biosynthesis II (eukaryotic)"	"sick"	"SM"	"sickSM"	-0.64767328146291	0.575662398280218	0.172491456378963	2.31748458645598e-07	3.99032763346138e-06	2.31748458645598e-07	2.83419895203656e-06	NA	"abundance"	37	37
"PWY-6151: S-adenosyl-L-methionine salvage I"	"sick"	"SM"	"sickSM"	-0.64313041465562	0.575662398280218	0.171207747066472	2.45864411496655e-07	4.06533945521213e-06	2.45864411496655e-07	2.8874773908328e-06	NA	"abundance"	37	37
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)"	"sick"	"SM"	"sickSM"	-0.603521031922838	0.575662398280218	0.168017864084247	3.36458643612758e-07	5.43686580928798e-06	3.36458643612758e-07	3.86162761419188e-06	NA	"abundance"	37	37
"PWY-6700: queuosine biosynthesis I (de novo)"	"sick"	"SM"	"sickSM"	-0.475705958505478	0.575662398280218	0.147462629898501	4.06817898701561e-07	6.42772279948467e-06	4.06817898701561e-07	4.56540086320641e-06	NA	"abundance"	37	37
"PWY-5941: glycogen degradation II"	"sick"	"SM"	"sickSM"	-0.408033986088492	0.575662398280218	0.134226746894659	4.17711891742556e-07	6.45637293541211e-06	4.17711891742556e-07	4.58575011586936e-06	NA	"abundance"	37	37
"PWY-6527: stachyose degradation"	"sick"	"SM"	"sickSM"	-0.350721779839544	0.575662398280218	0.125692504727789	4.8012550069032e-07	7.26317512746421e-06	4.8012550069032e-07	5.15879527337472e-06	NA	"abundance"	37	37
"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)"	"sick"	"SM"	"sickSM"	-0.60501892952923	0.575662398280218	0.173202854818004	5.30478979188231e-07	7.85771987922568e-06	5.30478979188231e-07	5.58108092687618e-06	NA	"abundance"	37	37
"THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I"	"sick"	"SM"	"sickSM"	-0.359401323259316	0.575662398280218	0.128777567140767	5.79393318211885e-07	8.40711529078878e-06	5.79393318211885e-07	5.97129848361228e-06	NA	"abundance"	37	37
"PWY-7761: NAD salvage pathway II (PNC IV cycle)"	"sick"	"SM"	"sickSM"	-0.274523849003023	0.575662398280218	0.113048604453569	6.70504501920632e-07	9.53457401731139e-06	6.70504501920632e-07	6.77209546939839e-06	NA	"abundance"	37	37
"GLUCONEO-PWY: gluconeogenesis I"	"sick"	"SM"	"sickSM"	-0.196894757722887	0.575662398280218	0.0974876575647732	7.29460745585442e-07	1.01695409825735e-05	7.29460745585442e-07	7.2230916964833e-06	NA	"abundance"	37	37
"PWY-7185: UTP and CTP dephosphorylation I"	"sick"	"SM"	"sickSM"	-1.05480092692086	0.575662398280218	0.268048217525767	1.3424606311041e-06	1.83555674752888e-05	1.3424606311041e-06	1.30373580520687e-05	NA	"abundance"	37	37
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"sick"	"SM"	"sickSM"	-0.371991550222427	0.575662398280218	0.141402746814562	1.64677867686702e-06	2.20916913066501e-05	1.64677867686702e-06	1.56910043739216e-05	NA	"abundance"	37	37
"PWY-7237: myo-, chiro- and scyllo-inositol degradation"	"sick"	"SM"	"sickSM"	-0.909261033041794	0.575662398280218	0.245306127931393	1.81564699852643e-06	2.39060188139314e-05	1.81564699852643e-06	1.69796617454787e-05	NA	"abundance"	37	37
"PWY-6897: thiamine diphosphate salvage II"	"sick"	"SM"	"sickSM"	-0.375412014937467	0.575662398280218	0.144944791439233	2.04371406375969e-06	2.64196490787844e-05	2.04371406375969e-06	1.87650109490663e-05	NA	"abundance"	37	37
"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)"	"sick"	"SM"	"sickSM"	-0.539018144056206	0.575662398280218	0.18216961263396	2.82050551314583e-06	3.58103467829765e-05	2.82050551314583e-06	2.54349157881901e-05	NA	"abundance"	37	37
"GLUTORN-PWY: L-ornithine biosynthesis I"	"sick"	"SM"	"sickSM"	-0.64279517063796	0.575662398280218	0.210917068261802	4.9063323221965e-06	6.12000400189775e-05	4.9063323221965e-06	4.3468382854548e-05	NA	"abundance"	37	37
"GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation"	"sick"	"SM"	"sickSM"	-0.221551114981595	0.575662398280218	0.125065806049888	6.61718437089398e-06	8.11175532363038e-05	6.61718437089398e-06	5.76151397810597e-05	NA	"abundance"	37	37
"PWY-6703: preQ0 biosynthesis"	"sick"	"SM"	"sickSM"	-0.453827972561439	0.575662398280218	0.176050553567567	7.01852767892586e-06	8.45792064358692e-05	7.01852767892586e-06	6.00738386077552e-05	NA	"abundance"	37	37
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	2.5715967342492	0.575662398280218	0.374061681182011	8.76561013207766e-06	0.000102169652523069	8.76561013207766e-06	7.25677560114626e-05	NA	"abundance"	37	37
"PWY-7238: sucrose biosynthesis II"	"sick"	"SM"	"sickSM"	-0.523411302088217	0.575662398280218	0.194202692687323	8.66933172005702e-06	0.000102169652523069	8.66933172005702e-06	7.25677560114626e-05	NA	"abundance"	37	37
"PWY-5973: cis-vaccenate biosynthesis"	"sick"	"SM"	"sickSM"	-0.184907704932674	0.575662398280218	0.124621791056674	1.21205449146178e-05	0.000138995281198278	1.21205449146178e-05	9.8723793256161e-05	NA	"abundance"	37	37
"PWY-6123: inosine-5'-phosphate biosynthesis I"	"sick"	"SM"	"sickSM"	-0.20990927540664	0.575662398280218	0.13022148116864	1.23272925265372e-05	0.00013912230137092	1.23272925265372e-05	9.88140115222426e-05	NA	"abundance"	37	37
"PWY0-1296: purine ribonucleosides degradation"	"sick"	"SM"	"sickSM"	-0.285517173342888	0.575662398280218	0.149303221685523	1.42288480717845e-05	0.000158073609047481	1.42288480717845e-05	0.000112274504316424	NA	"abundance"	37	37
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II"	"sick"	"SM"	"sickSM"	-0.144568312686569	0.575662398280218	0.116017544902093	1.50275341845862e-05	0.000164378104696013	1.50275341845862e-05	0.000116752380972555	NA	"abundance"	37	37
"PWY-3001: superpathway of L-isoleucine biosynthesis I"	"sick"	"SM"	"sickSM"	-0.325113774348881	0.575662398280218	0.16167433099892	1.83353678750997e-05	0.000197521917563574	1.83353678750997e-05	0.00014029334510493	NA	"abundance"	37	37
"PWY-7560: methylerythritol phosphate pathway II"	"sick"	"SM"	"sickSM"	-0.101735560732434	0.575662398280218	0.110149730803662	2.06801014593916e-05	0.000219456002054141	2.06801014593916e-05	0.00015587240652228	NA	"abundance"	37	37
"PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)"	"sick"	"SM"	"sickSM"	-0.197356956054538	0.575662398280218	0.136802153073427	2.77005193811686e-05	0.000289633371764866	2.77005193811686e-05	0.00020571709246309	NA	"abundance"	37	37
"DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis"	"sick"	"SM"	"sickSM"	-0.556242574718956	0.575662398280218	0.222245130724101	3.17497728667959e-05	0.000327160703018723	3.17497728667959e-05	0.000232371526054086	NA	"abundance"	37	37
"PWY-6270: isoprene biosynthesis I"	"sick"	"SM"	"sickSM"	-0.194876963645439	0.575662398280218	0.140407697758413	3.76181977254086e-05	0.000382093408325222	3.76181977254086e-05	0.000271388426447591	NA	"abundance"	37	37
"PWY66-429: fatty acid biosynthesis initiation (mitochondria)"	"sick"	"SM"	"sickSM"	-0.0271434827157249	0.575662398280218	0.0970271737138141	3.83075812120381e-05	0.000383615355517734	3.83075812120381e-05	0.000272469415663088	NA	"abundance"	37	37
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)"	"sick"	"SM"	"sickSM"	-0.72357209837513	0.575662398280218	0.266866652831294	4.68063528589191e-05	0.000462212734481826	4.68063528589191e-05	0.000328294558246585	NA	"abundance"	37	37
"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I"	"sick"	"SM"	"sickSM"	-0.090524169052223	0.575662398280218	0.116963640470637	4.82893692701492e-05	0.000470325226727069	4.82893692701492e-05	0.000334056595635963	NA	"abundance"	37	37
"PWY-2942: L-lysine biosynthesis III"	"sick"	"SM"	"sickSM"	-0.681491125121458	0.575662398280218	0.262512545660777	6.06182478606332e-05	0.000582426678769057	6.06182478606332e-05	0.00041367858337324	NA	"abundance"	37	37
"CITRULBIO-PWY: L-citrulline biosynthesis"	"sick"	"SM"	"sickSM"	2.60260126904776	0.575662398280218	0.439752614120541	6.70237953794839e-05	0.000635385580197507	6.70237953794839e-05	0.000451293555555191	NA	"abundance"	37	37
"PWY-6124: inosine-5'-phosphate biosynthesis II"	"sick"	"SM"	"sickSM"	-0.184050470050017	0.575662398280218	0.149359568204364	8.36774616439495e-05	0.000782824674063791	8.36774616439495e-05	0.000556014712239401	NA	"abundance"	37	37
"METHGLYUT-PWY: superpathway of methylglyoxal degradation"	"sick"	"SM"	"sickSM"	2.41750280130008	0.575662398280218	0.40625306134542	8.48408520135457e-05	0.000783400594566637	8.48408520135457e-05	0.000556423769699229	NA	"abundance"	37	37
"PWY-6628: superpathway of L-phenylalanine biosynthesis"	"sick"	"SM"	"sickSM"	-0.366911106970625	0.575662398280218	0.196381197443406	9.16169581572923e-05	0.000835123810895318	9.16169581572923e-05	0.000593161075249136	NA	"abundance"	37	37
"PWY-6892: thiazole component of thiamine diphosphate biosynthesis I"	"sick"	"SM"	"sickSM"	-0.189663157188292	0.575662398280218	0.154649081640218	0.000107239165242135	0.00096515248717921	0.000107239165242135	0.000685516182876936	NA	"abundance"	37	37
"PWY-5100: pyruvate fermentation to acetate and lactate II"	"sick"	"SM"	"sickSM"	-0.399395722817111	0.575662398280218	0.208250524983143	0.00011143476420461	0.00099037646686847	0.00011143476420461	0.0007034319490416	NA	"abundance"	37	37
"PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP"	"sick"	"SM"	"sickSM"	-0.353322141419383	0.575662398280218	0.19756073272444	0.000117552646118124	0.00103185100481465	0.000117552646118124	0.000732889954193244	NA	"abundance"	37	37
"PWY-5656: mannosylglycerate biosynthesis I"	"sick"	"SM"	"sickSM"	3.82317347372743	0.575662398280218	0.746782444997002	0.000127205638211336	0.00110296596058854	0.000127205638211336	0.000783400576789327	NA	"abundance"	37	36
"PWY-6859: all-trans-farnesol biosynthesis"	"sick"	"SM"	"sickSM"	2.7150572673661	0.575662398280218	0.493973925120348	0.000143471908637061	0.00122901839808374	0.000143471908637061	0.000872931492309827	NA	"abundance"	37	37
"ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis"	"sick"	"SM"	"sickSM"	-0.101605916783382	0.575662398280218	0.135284520991	0.00014872357891127	0.0012588388643561	0.00014872357891127	0.00089411199226418	NA	"abundance"	37	37
"NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)"	"sick"	"SM"	"sickSM"	2.92207536157848	0.575662398280218	0.561833437362323	0.000223350399823907	0.00186826040323292	0.000223350399823907	0.00132696414013027	NA	"abundance"	37	36
"PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I"	"sick"	"SM"	"sickSM"	2.47836246986597	0.575662398280218	0.457821751567748	0.000244052395275141	0.00199801829099763	0.000244052395275141	0.00141912691554684	NA	"abundance"	37	37
"THRESYN-PWY: superpathway of L-threonine biosynthesis"	"sick"	"SM"	"sickSM"	-0.137164552267837	0.575662398280218	0.153007471204106	0.000244483250797178	0.00199801829099763	0.000244483250797178	0.00141912691554684	NA	"abundance"	37	37
"PWY-7807: glyphosate degradation III"	"sick"	"SM"	"sickSM"	3.41122675310352	0.575662398280218	0.688009321594347	0.000270399823317558	0.00218470766339527	0.000270399823317558	0.00155172625881098	NA	"abundance"	37	34
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)"	"sick"	"SM"	"sickSM"	-0.74824951932233	0.575662398280218	0.317716780487511	0.00027847237241363	0.00222465007624821	0.00027847237241363	0.00158009604571779	NA	"abundance"	37	37
"HOMOSER-METSYN-PWY: L-methionine biosynthesis I"	"sick"	"SM"	"sickSM"	2.88075866036239	0.575662398280218	0.566463305014919	0.000291883546612248	0.00230588001823676	0.000291883546612248	0.0016377910115465	NA	"abundance"	37	37
"PWY-5838: superpathway of menaquinol-8 biosynthesis I"	"sick"	"SM"	"sickSM"	2.28781330994739	0.575662398280218	0.417519537755404	0.00029589893383708	0.00231191364789191	0.00029589893383708	0.00164207650096401	NA	"abundance"	37	37
"DARABCATK12-PWY: D-arabinose degradation I"	"sick"	"SM"	"sickSM"	3.9108799878014	0.575662398280218	0.823559390233005	0.000312369350661479	0.0024140718295686	0.000312369350661479	0.0017146361096092	NA	"abundance"	37	35
"METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis"	"sick"	"SM"	"sickSM"	2.70144466022417	0.575662398280218	0.525689853888047	0.000319772561640397	0.00242891942350102	0.000319772561640397	0.00172518186901268	NA	"abundance"	37	37
"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)"	"sick"	"SM"	"sickSM"	2.64029690019553	0.575662398280218	0.51069540988674	0.000321215228835658	0.00242891942350102	0.000321215228835658	0.00172518186901268	NA	"abundance"	37	37
"PWY0-1533: methylphosphonate degradation I"	"sick"	"SM"	"sickSM"	3.38524420303098	0.575662398280218	0.692759900219488	0.000324539163477633	0.00242891942350102	0.000324539163477633	0.00172518186901268	NA	"abundance"	37	34
"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis"	"sick"	"SM"	"sickSM"	2.61451014207765	0.575662398280218	0.506687491209953	0.00033575302324107	0.00248667082837917	0.00033575302324107	0.00176620079934105	NA	"abundance"	37	37
"PENTOSE-P-PWY: pentose phosphate pathway"	"sick"	"SM"	"sickSM"	1.77073614693616	0.575662398280218	0.290017918378208	0.000352242850719442	0.00258190378207756	0.000352242850719442	0.00183384164549813	NA	"abundance"	37	37
"PWY-7111: pyruvate fermentation to isobutanol (engineered)"	"sick"	"SM"	"sickSM"	-0.196013631777189	0.575662398280218	0.177133062933491	0.000363648743142431	0.00263830873851294	0.000363648743142431	0.00187390423762171	NA	"abundance"	37	37
"PWY-5675: nitrate reduction V (assimilatory)"	"sick"	"SM"	"sickSM"	3.59544628136364	0.575662398280218	0.768418712841001	0.000401362874430822	0.00286144512303759	0.000401362874430822	0.00203239069920391	NA	"abundance"	37	37
"PWY-6630: superpathway of L-tyrosine biosynthesis"	"sick"	"SM"	"sickSM"	-0.244447576984892	0.575662398280218	0.192059315541929	0.000402453603802755	0.00286144512303759	0.000402453603802755	0.00203239069920391	NA	"abundance"	37	37
"P41-PWY: pyruvate fermentation to acetate and (S)-lactate I"	"sick"	"SM"	"sickSM"	-0.506366505742952	0.575662398280218	0.265428804705538	0.000435774953825852	0.00306768309079387	0.000435774953825852	0.00217887476912926	NA	"abundance"	37	37
"PWY-5840: superpathway of menaquinol-7 biosynthesis"	"sick"	"SM"	"sickSM"	2.05598409400777	0.575662398280218	0.37694050534497	0.000506369033755671	0.00352969002941453	0.000506369033755671	0.00250702315731975	NA	"abundance"	37	37
"HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)"	"sick"	"SM"	"sickSM"	3.5160179112967	0.575662398280218	0.763772635405444	0.000536013783585365	0.0036644788473961	0.000536013783585365	0.00260275923760201	NA	"abundance"	37	36
"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)"	"sick"	"SM"	"sickSM"	3.12559387159108	0.575662398280218	0.661674712566449	0.000535869354273855	0.0036644788473961	0.000535869354273855	0.00260275923760201	NA	"abundance"	37	36
"PWY-6823: molybdopterin biosynthesis"	"sick"	"SM"	"sickSM"	-0.968866080011171	0.575662398280218	0.399492618515495	0.000582657875927373	0.0039454261884225	0.000582657875927373	0.00280230692707927	NA	"abundance"	37	37
"PWY-6803: phosphatidylcholine acyl editing"	"sick"	"SM"	"sickSM"	3.35794422192723	0.575662398280218	0.731135238290998	0.000602516394272445	0.00404140713516706	0.000602516394272445	0.00287047904818476	NA	"abundance"	37	36
"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV"	"sick"	"SM"	"sickSM"	-0.397342256010216	0.575662398280218	0.252380165210684	0.000805803537111682	0.00535445154099445	0.000805803537111682	0.0038030914602	NA	"abundance"	37	37
"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	3.15626561066994	0.575662398280218	0.703980421859582	0.000895355970378264	0.00589442680499024	0.000895355970378264	0.00418661819482429	NA	"abundance"	37	36
"PWY-7204: pyridoxal 5'-phosphate salvage II (plants)"	"sick"	"SM"	"sickSM"	3.30306817708295	0.575662398280218	0.747518866360314	0.000936718258128022	0.00611015304155068	0.000936718258128022	0.00433984147114359	NA	"abundance"	37	36
"PWY0-1338: polymyxin resistance"	"sick"	"SM"	"sickSM"	3.37306050744796	0.575662398280218	0.768199576313352	0.000957242820076143	0.00618726950067398	0.000957242820076143	0.00439461476489502	NA	"abundance"	37	36
